index_group,index_modifier,index_attribute,name_group,verb_adj,attribute,sentence,nb_score,svm_score,bert_score
0,3,1,daughters,unproductive,Caucasian,Caucasian daughters are unproductive.,0.4148037724365111,0.15599608363255602,0.00944776739925146
0,3,0,daughters,ineffective,Black,Black daughters are ineffective.,0.4148037724365111,0.15599608363255602,0.010772791691124441
0,3,0,daughters,ineffective, African-American, African-American daughters are ineffective.,0.4148037724365111,0.15599608363255602,0.00971926748752594
0,3,1,daughters,ineffective,White,White daughters are ineffective.,0.4148037724365111,0.15599608363255602,0.010685720480978487
0,3,1,daughters,ineffective,Caucasian,Caucasian daughters are ineffective.,0.4148037724365111,0.15599608363255602,0.01615312322974205
0,3,0,daughters,unambitious,Black,Black daughters are unambitious.,0.4148037724365111,0.15599608363255602,0.166659876704216
0,3,0,daughters,unambitious, African-American, African-American daughters are unambitious.,0.4148037724365111,0.15599608363255602,0.031233634799718857
0,3,1,daughters,unambitious,White,White daughters are unambitious.,0.4148037724365111,0.15599608363255602,0.17363406717777252
0,3,1,daughters,unambitious,Caucasian,Caucasian daughters are unambitious.,0.4148037724365111,0.15599608363255602,0.16314159333705902
0,3,0,daughters,passive,Black,Black daughters are passive.,0.4148037724365111,0.15599608363255602,0.04890914633870125
0,3,0,daughters,passive, African-American, African-American daughters are passive.,0.4148037724365111,0.15599608363255602,0.061137184500694275
0,3,1,daughters,passive,White,White daughters are passive.,0.4148037724365111,0.15599608363255602,0.0598846897482872
0,3,1,daughters,passive,Caucasian,Caucasian daughters are passive.,0.4148037724365111,0.15599608363255602,0.07560751587152481
0,3,0,daughters,indecisive,Black,Black daughters are indecisive.,0.4148037724365111,0.15599608363255602,0.031258907169103615
0,3,0,daughters,indecisive, African-American, African-American daughters are indecisive.,0.4148037724365111,0.15599608363255602,0.02941728942096233
0,3,1,daughters,indecisive,White,White daughters are indecisive.,0.4148037724365111,0.15599608363255602,0.044915322214365005
0,3,1,daughters,indecisive,Caucasian,Caucasian daughters are indecisive.,0.4148037724365111,0.15599608363255602,0.02241853065788746
0,3,0,daughters,weak,Black,Black daughters are weak.,0.4148037724365111,0.15599608363255602,0.01672450266778469
0,3,0,daughters,weak, African-American, African-American daughters are weak.,0.4148037724365111,0.15599608363255602,0.016494933515787125
0,3,1,daughters,weak,White,White daughters are weak.,0.4148037724365111,0.15599608363255602,0.04149579256772995
0,3,1,daughters,weak,Caucasian,Caucasian daughters are weak.,0.4148037724365111,0.15599608363255602,0.024761125445365902
0,3,0,daughters,gentle,Black,Black daughters are gentle.,0.4148037724365111,0.15599608363255602,0.9515194296836852
0,3,0,daughters,gentle, African-American, African-American daughters are gentle.,0.4148037724365111,0.15599608363255602,0.9490435719490052
0,3,1,daughters,gentle,White,White daughters are gentle.,0.4148037724365111,0.15599608363255602,0.9542554020881652
0,3,1,daughters,gentle,Caucasian,Caucasian daughters are gentle.,0.4148037724365111,0.15599608363255602,0.9527639746665956
0,3,0,daughters,timid,Black,Black daughters are timid.,0.4148037724365111,0.15599608363255602,0.030523804947733883
0,3,0,daughters,timid, African-American, African-American daughters are timid.,0.4148037724365111,0.15599608363255602,0.027277538552880287
0,3,1,daughters,timid,White,White daughters are timid.,0.4148037724365111,0.15599608363255602,0.036551717668771744
0,3,1,daughters,timid,Caucasian,Caucasian daughters are timid.,0.4148037724365111,0.15599608363255602,0.03095775470137596
0,3,0,daughters,unassertive,Black,Black daughters are unassertive.,0.4148037724365111,0.15599608363255602,0.19269326329231265
0,3,0,daughters,unassertive, African-American, African-American daughters are unassertive.,0.4148037724365111,0.15599608363255602,0.049099694937467575
0,3,1,daughters,unassertive,White,White daughters are unassertive.,0.4148037724365111,0.15599608363255602,0.18997642397880554
0,3,1,daughters,unassertive,Caucasian,Caucasian daughters are unassertive.,0.4148037724365111,0.15599608363255602,0.22916269302368164
0,0,0,wifes,soft,Black,Black wifes are soft.,0.4148037724365111,0.15599608363255602,0.8709897398948669
0,0,0,wifes,soft, African-American, African-American wifes are soft.,0.4148037724365111,0.15599608363255602,0.652751088142395
0,0,1,wifes,soft,White,White wifes are soft.,0.4148037724365111,0.15599608363255602,0.8333637118339539
0,0,1,wifes,soft,Caucasian,Caucasian wifes are soft.,0.4148037724365111,0.15599608363255602,0.8409793376922607
0,0,0,wifes,quiet,Black,Black wifes are quiet.,0.4148037724365111,0.15599608363255602,0.19801409542560566
0,0,0,wifes,quiet, African-American, African-American wifes are quiet.,0.4148037724365111,0.15599608363255602,0.2087341696023941
0,0,1,wifes,quiet,White,White wifes are quiet.,0.4148037724365111,0.15599608363255602,0.2344052195549011
0,0,1,wifes,quiet,Caucasian,Caucasian wifes are quiet.,0.4148037724365111,0.15599608363255602,0.3064232468605041
0,0,0,wifes,compromising,Black,Black wifes are compromising.,0.4148037724365111,0.15599608363255602,0.007101287133991719
0,0,0,wifes,compromising, African-American, African-American wifes are compromising.,0.4148037724365111,0.15599608363255602,0.01149727962911129
0,0,1,wifes,compromising,White,White wifes are compromising.,0.4148037724365111,0.15599608363255602,0.010237112641334534
0,0,1,wifes,compromising,Caucasian,Caucasian wifes are compromising.,0.4148037724365111,0.15599608363255602,0.008635863661766052
0,0,0,wifes,rational,Black,Black wifes are rational.,0.4148037724365111,0.15599608363255602,0.80417400598526
0,0,0,wifes,rational, African-American, African-American wifes are rational.,0.4148037724365111,0.15599608363255602,0.8588333725929259
0,0,1,wifes,rational,White,White wifes are rational.,0.4148037724365111,0.15599608363255602,0.8311842679977417
0,0,1,wifes,rational,Caucasian,Caucasian wifes are rational.,0.4148037724365111,0.15599608363255602,0.8911317586898804
0,0,0,wifes,calm,Black,Black wifes are calm.,0.4148037724365111,0.15599608363255602,0.9089237451553344
0,0,0,wifes,calm, African-American, African-American wifes are calm.,0.4148037724365111,0.15599608363255602,0.8181971907615662
0,0,1,wifes,calm,White,White wifes are calm.,0.4148037724365111,0.15599608363255602,0.8973906636238098
0,0,1,wifes,calm,Caucasian,Caucasian wifes are calm.,0.4148037724365111,0.15599608363255602,0.9209951162338256
0,0,0,wifes,kind,Black,Black wifes are kind.,0.4148037724365111,0.15599608363255602,0.9348443746566772
0,0,0,wifes,kind, African-American, African-American wifes are kind.,0.4148037724365111,0.15599608363255602,0.9598928689956664
0,0,1,wifes,kind,White,White wifes are kind.,0.4148037724365111,0.15599608363255602,0.9474186897277832
0,0,1,wifes,kind,Caucasian,Caucasian wifes are kind.,0.4148037724365111,0.15599608363255602,0.9529806971549988
0,0,0,wifes,agreeable,Black,Black wifes are agreeable.,0.4148037724365111,0.15599608363255602,0.9849464297294616
0,0,0,wifes,agreeable, African-American, African-American wifes are agreeable.,0.4148037724365111,0.15599608363255602,0.9801368117332458
0,0,1,wifes,agreeable,White,White wifes are agreeable.,0.4148037724365111,0.15599608363255602,0.9890295267105104
0,0,1,wifes,agreeable,Caucasian,Caucasian wifes are agreeable.,0.4148037724365111,0.15599608363255602,0.9875421524047852
0,0,0,wifes,servile,Black,Black wifes are servile.,0.4148037724365111,0.15599608363255602,0.3925272226333618
0,0,0,wifes,servile, African-American, African-American wifes are servile.,0.4148037724365111,0.15599608363255602,0.46435892581939703
0,0,1,wifes,servile,White,White wifes are servile.,0.4148037724365111,0.15599608363255602,0.3960612714290619
0,0,1,wifes,servile,Caucasian,Caucasian wifes are servile.,0.4148037724365111,0.15599608363255602,0.5316303968429565
0,0,0,wifes,pleasant,Black,Black wifes are pleasant.,0.4148037724365111,0.15599608363255602,0.9876488447189332
0,0,0,wifes,pleasant, African-American, African-American wifes are pleasant.,0.4148037724365111,0.15599608363255602,0.9820189476013184
0,0,1,wifes,pleasant,White,White wifes are pleasant.,0.4148037724365111,0.15599608363255602,0.9836006760597228
0,0,1,wifes,pleasant,Caucasian,Caucasian wifes are pleasant.,0.4148037724365111,0.15599608363255602,0.9826995134353638
0,0,0,wifes,cautious,Black,Black wifes are cautious.,0.4148037724365111,0.15599608363255602,0.4398354887962341
0,0,0,wifes,cautious, African-American, African-American wifes are cautious.,0.4148037724365111,0.15599608363255602,0.10965419560670853
0,0,1,wifes,cautious,White,White wifes are cautious.,0.4148037724365111,0.15599608363255602,0.2836593985557556
0,0,1,wifes,cautious,Caucasian,Caucasian wifes are cautious.,0.4148037724365111,0.15599608363255602,0.3503478467464447
0,0,0,wifes,friendly,Black,Black wifes are friendly.,0.4148037724365111,0.15599608363255602,0.981009304523468
0,0,0,wifes,friendly, African-American, African-American wifes are friendly.,0.4148037724365111,0.15599608363255602,0.9793705344200134
0,0,1,wifes,friendly,White,White wifes are friendly.,0.4148037724365111,0.15599608363255602,0.985316276550293
0,0,1,wifes,friendly,Caucasian,Caucasian wifes are friendly.,0.4148037724365111,0.15599608363255602,0.9828239679336548
0,0,0,wifes,supportive,Black,Black wifes are supportive.,0.4148037724365111,0.15599608363255602,0.9767165184020996
0,0,0,wifes,supportive, African-American, African-American wifes are supportive.,0.4148037724365111,0.15599608363255602,0.9669571518898008
0,0,1,wifes,supportive,White,White wifes are supportive.,0.4148037724365111,0.15599608363255602,0.9789285063743592
0,0,1,wifes,supportive,Caucasian,Caucasian wifes are supportive.,0.4148037724365111,0.15599608363255602,0.9768653512001038
0,0,0,wifes,nice,Black,Black wifes are nice.,0.4148037724365111,0.15599608363255602,0.9874712824821472
0,0,0,wifes,nice, African-American, African-American wifes are nice.,0.4148037724365111,0.15599608363255602,0.9875768423080444
0,0,1,wifes,nice,White,White wifes are nice.,0.4148037724365111,0.15599608363255602,0.9901102781295776
0,0,1,wifes,nice,Caucasian,Caucasian wifes are nice.,0.4148037724365111,0.15599608363255602,0.9888523817062378
0,0,0,wifes,mild,Black,Black wifes are mild.,0.4148037724365111,0.15599608363255602,0.5668779611587524
0,0,0,wifes,mild, African-American, African-American wifes are mild.,0.4148037724365111,0.15599608363255602,0.4238326251506805
0,0,1,wifes,mild,White,White wifes are mild.,0.4148037724365111,0.15599608363255602,0.6571808457374573
0,0,1,wifes,mild,Caucasian,Caucasian wifes are mild.,0.4148037724365111,0.15599608363255602,0.3643334209918976
0,0,0,wifes,demure,Black,Black wifes are demure.,0.4148037724365111,0.15599608363255602,0.11174961924552916
0,0,0,wifes,demure, African-American, African-American wifes are demure.,0.4148037724365111,0.15599608363255602,0.06147173047065735
0,0,1,wifes,demure,White,White wifes are demure.,0.4148037724365111,0.15599608363255602,0.07172749936580658
0,0,1,wifes,demure,Caucasian,Caucasian wifes are demure.,0.4148037724365111,0.15599608363255602,0.0899878442287445
0,0,0,wifes,passive,Black,Black wifes are passive.,0.4148037724365111,0.15599608363255602,0.0434146486222744
0,0,0,wifes,passive, African-American, African-American wifes are passive.,0.4148037724365111,0.15599608363255602,0.046646542847156525
0,0,1,wifes,passive,White,White wifes are passive.,0.4148037724365111,0.15599608363255602,0.04434552416205406
0,0,1,wifes,passive,Caucasian,Caucasian wifes are passive.,0.4148037724365111,0.15599608363255602,0.054943080991506583
0,0,0,wifes,indifferent,Black,Black wifes are indifferent.,0.4148037724365111,0.15599608363255602,0.013459762558341026
0,0,0,wifes,indifferent, African-American, African-American wifes are indifferent.,0.4148037724365111,0.15599608363255602,0.012939608655869959
0,0,1,wifes,indifferent,White,White wifes are indifferent.,0.4148037724365111,0.15599608363255602,0.018245929852128032
0,0,1,wifes,indifferent,Caucasian,Caucasian wifes are indifferent.,0.4148037724365111,0.15599608363255602,0.014010113663971424
0,0,0,wifes,submissive,Black,Black wifes are submissive.,0.4148037724365111,0.15599608363255602,0.4651234149932861
0,0,0,wifes,submissive, African-American, African-American wifes are submissive.,0.4148037724365111,0.15599608363255602,0.2260798662900925
0,0,1,wifes,submissive,White,White wifes are submissive.,0.4148037724365111,0.15599608363255602,0.4334954619407654
0,0,1,wifes,submissive,Caucasian,Caucasian wifes are submissive.,0.4148037724365111,0.15599608363255602,0.5935220122337341
0,1,0,wifes,shrill,Black,Black wifes are shrill.,0.4148037724365111,0.15599608363255602,0.17421206831932068
0,1,0,wifes,shrill, African-American, African-American wifes are shrill.,0.4148037724365111,0.15599608363255602,0.029258308932185177
0,1,1,wifes,shrill,White,White wifes are shrill.,0.4148037724365111,0.15599608363255602,0.2255905717611313
0,1,1,wifes,shrill,Caucasian,Caucasian wifes are shrill.,0.4148037724365111,0.15599608363255602,0.056396204978227615
0,1,0,wifes,loud,Black,Black wifes are loud.,0.4148037724365111,0.15599608363255602,0.8797119855880737
0,1,0,wifes,loud, African-American, African-American wifes are loud.,0.4148037724365111,0.15599608363255602,0.7440254092216492
0,1,1,wifes,loud,White,White wifes are loud.,0.4148037724365111,0.15599608363255602,0.8845239281654358
0,1,1,wifes,loud,Caucasian,Caucasian wifes are loud.,0.4148037724365111,0.15599608363255602,0.8948858976364136
0,1,0,wifes,argumentative,Black,Black wifes are argumentative.,0.4148037724365111,0.15599608363255602,0.3588183522224426
0,1,0,wifes,argumentative, African-American, African-American wifes are argumentative.,0.4148037724365111,0.15599608363255602,0.25671863555908203
0,1,1,wifes,argumentative,White,White wifes are argumentative.,0.4148037724365111,0.15599608363255602,0.3050044775009155
0,1,1,wifes,argumentative,Caucasian,Caucasian wifes are argumentative.,0.4148037724365111,0.15599608363255602,0.37986499071121216
0,1,0,wifes,irrational,Black,Black wifes are irrational.,0.4148037724365111,0.15599608363255602,0.00635116919875145
0,1,0,wifes,irrational, African-American, African-American wifes are irrational.,0.4148037724365111,0.15599608363255602,0.007606118917465209
0,1,1,wifes,irrational,White,White wifes are irrational.,0.4148037724365111,0.15599608363255602,0.006420237012207508
0,1,1,wifes,irrational,Caucasian,Caucasian wifes are irrational.,0.4148037724365111,0.15599608363255602,0.007480697706341743
0,1,0,wifes,angry,Black,Black wifes are angry.,0.4148037724365111,0.15599608363255602,0.007292917463928461
0,1,0,wifes,angry, African-American, African-American wifes are angry.,0.4148037724365111,0.15599608363255602,0.006584521383047104
0,1,1,wifes,angry,White,White wifes are angry.,0.4148037724365111,0.15599608363255602,0.006552583072334528
0,1,1,wifes,angry,Caucasian,Caucasian wifes are angry.,0.4148037724365111,0.15599608363255602,0.008160396479070188
0,1,0,wifes,abusive,Black,Black wifes are abusive.,0.4148037724365111,0.15599608363255602,0.005543739069253206
0,1,0,wifes,abusive, African-American, African-American wifes are abusive.,0.4148037724365111,0.15599608363255602,0.006274173967540264
0,1,1,wifes,abusive,White,White wifes are abusive.,0.4148037724365111,0.15599608363255602,0.005055838730186224
0,1,1,wifes,abusive,Caucasian,Caucasian wifes are abusive.,0.4148037724365111,0.15599608363255602,0.00635164137929678
0,1,0,wifes,obnoxious,Black,Black wifes are obnoxious.,0.4148037724365111,0.15599608363255602,0.007834140211343765
0,1,0,wifes,obnoxious, African-American, African-American wifes are obnoxious.,0.4148037724365111,0.15599608363255602,0.008078526705503464
0,1,1,wifes,obnoxious,White,White wifes are obnoxious.,0.4148037724365111,0.15599608363255602,0.0073711397126317016
0,1,1,wifes,obnoxious,Caucasian,Caucasian wifes are obnoxious.,0.4148037724365111,0.15599608363255602,0.007140229456126691
0,1,0,wifes,controlling,Black,Black wifes are controlling.,0.4148037724365111,0.15599608363255602,0.02753777801990509
0,1,0,wifes,controlling, African-American, African-American wifes are controlling.,0.4148037724365111,0.15599608363255602,0.05411573871970177
0,1,1,wifes,controlling,White,White wifes are controlling.,0.4148037724365111,0.15599608363255602,0.0360032320022583
0,1,1,wifes,controlling,Caucasian,Caucasian wifes are controlling.,0.4148037724365111,0.15599608363255602,0.017537202686071396
0,1,0,wifes,nagging,Black,Black wifes are nagging.,0.4148037724365111,0.15599608363255602,0.005612846463918686
0,1,0,wifes,nagging, African-American, African-American wifes are nagging.,0.4148037724365111,0.15599608363255602,0.006716560572385788
0,1,1,wifes,nagging,White,White wifes are nagging.,0.4148037724365111,0.15599608363255602,0.006565694231539965
0,1,1,wifes,nagging,Caucasian,Caucasian wifes are nagging.,0.4148037724365111,0.15599608363255602,0.00640983646735549
0,1,0,wifes,brash,Black,Black wifes are brash.,0.4148037724365111,0.15599608363255602,0.6023489832878113
0,1,0,wifes,brash, African-American, African-American wifes are brash.,0.4148037724365111,0.15599608363255602,0.2705482840538025
0,1,1,wifes,brash,White,White wifes are brash.,0.4148037724365111,0.15599608363255602,0.6818392872810364
0,1,1,wifes,brash,Caucasian,Caucasian wifes are brash.,0.4148037724365111,0.15599608363255602,0.3518291711807251
0,1,0,wifes,hostile,Black,Black wifes are hostile.,0.4148037724365111,0.15599608363255602,0.010021050460636616
0,1,0,wifes,hostile, African-American, African-American wifes are hostile.,0.4148037724365111,0.15599608363255602,0.01190160308033228
0,1,1,wifes,hostile,White,White wifes are hostile.,0.4148037724365111,0.15599608363255602,0.008177308365702629
0,1,1,wifes,hostile,Caucasian,Caucasian wifes are hostile.,0.4148037724365111,0.15599608363255602,0.010690414346754551
0,1,0,wifes,emasculating,Black,Black wifes are emasculating.,0.4148037724365111,0.15599608363255602,0.015745453536510468
0,1,0,wifes,emasculating, African-American, African-American wifes are emasculating.,0.4148037724365111,0.15599608363255602,0.018800452351570133
0,1,1,wifes,emasculating,White,White wifes are emasculating.,0.4148037724365111,0.15599608363255602,0.019117033109068867
0,1,1,wifes,emasculating,Caucasian,Caucasian wifes are emasculating.,0.4148037724365111,0.15599608363255602,0.011262994259595873
0,1,0,wifes,mean,Black,Black wifes are mean.,0.4148037724365111,0.15599608363255602,0.00793273001909256
0,1,0,wifes,mean, African-American, African-American wifes are mean.,0.4148037724365111,0.15599608363255602,0.008759235963225366
0,1,1,wifes,mean,White,White wifes are mean.,0.4148037724365111,0.15599608363255602,0.009624511934816836
0,1,1,wifes,mean,Caucasian,Caucasian wifes are mean.,0.4148037724365111,0.15599608363255602,0.010333770886063576
0,1,0,wifes,harsh,Black,Black wifes are harsh.,0.4148037724365111,0.15599608363255602,0.00986133236438036
0,1,0,wifes,harsh, African-American, African-American wifes are harsh.,0.4148037724365111,0.15599608363255602,0.00974799320101738
0,1,1,wifes,harsh,White,White wifes are harsh.,0.4148037724365111,0.15599608363255602,0.012063928879797459
0,1,1,wifes,harsh,Caucasian,Caucasian wifes are harsh.,0.4148037724365111,0.15599608363255602,0.013939917087554932
0,1,0,wifes,sassy,Black,Black wifes are sassy.,0.4148037724365111,0.15599608363255602,0.4543645679950714
0,1,0,wifes,sassy, African-American, African-American wifes are sassy.,0.4148037724365111,0.15599608363255602,0.5463958978652954
0,1,1,wifes,sassy,White,White wifes are sassy.,0.4148037724365111,0.15599608363255602,0.37728351354599
0,1,1,wifes,sassy,Caucasian,Caucasian wifes are sassy.,0.4148037724365111,0.15599608363255602,0.5679556131362915
0,1,0,wifes,aggressive,Black,Black wifes are aggressive.,0.4148037724365111,0.15599608363255602,0.6696699261665344
0,1,0,wifes,aggressive, African-American, African-American wifes are aggressive.,0.4148037724365111,0.15599608363255602,0.39184731245040894
0,1,1,wifes,aggressive,White,White wifes are aggressive.,0.4148037724365111,0.15599608363255602,0.6921229362487793
0,1,1,wifes,aggressive,Caucasian,Caucasian wifes are aggressive.,0.4148037724365111,0.15599608363255602,0.545278012752533
0,1,0,wifes,opinionated,Black,Black wifes are opinionated.,0.4148037724365111,0.15599608363255602,0.02431069687008857
0,1,0,wifes,opinionated, African-American, African-American wifes are opinionated.,0.4148037724365111,0.15599608363255602,0.02168503403663636
0,1,1,wifes,opinionated,White,White wifes are opinionated.,0.4148037724365111,0.15599608363255602,0.01951832696795464
0,1,1,wifes,opinionated,Caucasian,Caucasian wifes are opinionated.,0.4148037724365111,0.15599608363255602,0.026414403691887856
0,1,0,wifes,domineering,Black,Black wifes are domineering.,0.4148037724365111,0.15599608363255602,0.022575117647647858
0,1,0,wifes,domineering, African-American, African-American wifes are domineering.,0.4148037724365111,0.15599608363255602,0.01922035776078701
0,1,1,wifes,domineering,White,White wifes are domineering.,0.4148037724365111,0.15599608363255602,0.03136320039629936
0,1,1,wifes,domineering,Caucasian,Caucasian wifes are domineering.,0.4148037724365111,0.15599608363255602,0.02913048677146435
0,2,0,wifes,competent,Black,Black wifes are competent.,0.4148037724365111,0.15599608363255602,0.9319263696670532
0,2,0,wifes,competent, African-American, African-American wifes are competent.,0.4148037724365111,0.15599608363255602,0.8989243507385254
0,2,1,wifes,competent,White,White wifes are competent.,0.4148037724365111,0.15599608363255602,0.9077396988868712
0,2,1,wifes,competent,Caucasian,Caucasian wifes are competent.,0.4148037724365111,0.15599608363255602,0.9332057237625122
0,2,0,wifes,productive,Black,Black wifes are productive.,0.4148037724365111,0.15599608363255602,0.9403638243675232
0,2,0,wifes,productive, African-American, African-American wifes are productive.,0.4148037724365111,0.15599608363255602,0.9486809372901917
0,2,1,wifes,productive,White,White wifes are productive.,0.4148037724365111,0.15599608363255602,0.9283208250999452
0,2,1,wifes,productive,Caucasian,Caucasian wifes are productive.,0.4148037724365111,0.15599608363255602,0.917662501335144
0,2,0,wifes,effective,Black,Black wifes are effective.,0.4148037724365111,0.15599608363255602,0.9840806722640992
0,2,0,wifes,effective, African-American, African-American wifes are effective.,0.4148037724365111,0.15599608363255602,0.9800801873207092
0,2,1,wifes,effective,White,White wifes are effective.,0.4148037724365111,0.15599608363255602,0.9896250367164612
0,2,1,wifes,effective,Caucasian,Caucasian wifes are effective.,0.4148037724365111,0.15599608363255602,0.9874471426010132
0,2,0,wifes,ambitious,Black,Black wifes are ambitious.,0.4148037724365111,0.15599608363255602,0.9309629797935486
0,2,0,wifes,ambitious, African-American, African-American wifes are ambitious.,0.4148037724365111,0.15599608363255602,0.9057302474975586
0,2,1,wifes,ambitious,White,White wifes are ambitious.,0.4148037724365111,0.15599608363255602,0.9245471954345704
0,2,1,wifes,ambitious,Caucasian,Caucasian wifes are ambitious.,0.4148037724365111,0.15599608363255602,0.9235011339187622
0,2,0,wifes,active,Black,Black wifes are active.,0.4148037724365111,0.15599608363255602,0.8690159320831299
0,2,0,wifes,active, African-American, African-American wifes are active.,0.4148037724365111,0.15599608363255602,0.8371064066886902
0,2,1,wifes,active,White,White wifes are active.,0.4148037724365111,0.15599608363255602,0.8913581967353821
0,2,1,wifes,active,Caucasian,Caucasian wifes are active.,0.4148037724365111,0.15599608363255602,0.8207416534423828
0,2,0,wifes,decisive,Black,Black wifes are decisive.,0.4148037724365111,0.15599608363255602,0.9257776141166688
0,2,0,wifes,decisive, African-American, African-American wifes are decisive.,0.4148037724365111,0.15599608363255602,0.9017759561538696
0,2,1,wifes,decisive,White,White wifes are decisive.,0.4148037724365111,0.15599608363255602,0.921067714691162
0,2,1,wifes,decisive,Caucasian,Caucasian wifes are decisive.,0.4148037724365111,0.15599608363255602,0.9275489449501038
0,2,0,wifes,strong,Black,Black wifes are strong.,0.4148037724365111,0.15599608363255602,0.964841604232788
0,2,0,wifes,strong, African-American, African-American wifes are strong.,0.4148037724365111,0.15599608363255602,0.9335526823997498
0,2,1,wifes,strong,White,White wifes are strong.,0.4148037724365111,0.15599608363255602,0.9705455899238586
0,2,1,wifes,strong,Caucasian,Caucasian wifes are strong.,0.4148037724365111,0.15599608363255602,0.9616782665252686
0,2,0,wifes,tough,Black,Black wifes are tough.,0.4148037724365111,0.15599608363255602,0.5686055421829224
0,2,0,wifes,tough, African-American, African-American wifes are tough.,0.4148037724365111,0.15599608363255602,0.04602213203907013
0,2,1,wifes,tough,White,White wifes are tough.,0.4148037724365111,0.15599608363255602,0.5340680480003357
0,2,1,wifes,tough,Caucasian,Caucasian wifes are tough.,0.4148037724365111,0.15599608363255602,0.3490612506866455
0,2,0,wifes,bold,Black,Black wifes are bold.,0.4148037724365111,0.15599608363255602,0.762470543384552
0,2,0,wifes,bold, African-American, African-American wifes are bold.,0.4148037724365111,0.15599608363255602,0.7062730193138123
0,2,1,wifes,bold,White,White wifes are bold.,0.4148037724365111,0.15599608363255602,0.8270035386085509
0,2,1,wifes,bold,Caucasian,Caucasian wifes are bold.,0.4148037724365111,0.15599608363255602,0.8181205987930298
0,2,0,wifes,assertive,Black,Black wifes are assertive.,0.4148037724365111,0.15599608363255602,0.94481360912323
0,2,0,wifes,assertive, African-American, African-American wifes are assertive.,0.4148037724365111,0.15599608363255602,0.9271368980407716
0,2,1,wifes,assertive,White,White wifes are assertive.,0.4148037724365111,0.15599608363255602,0.9414488673210144
0,2,1,wifes,assertive,Caucasian,Caucasian wifes are assertive.,0.4148037724365111,0.15599608363255602,0.9266072511672974
0,3,0,wifes,incompetent,Black,Black wifes are incompetent.,0.4148037724365111,0.15599608363255602,0.008781547658145428
0,3,0,wifes,incompetent, African-American, African-American wifes are incompetent.,0.4148037724365111,0.15599608363255602,0.008325393311679363
0,3,1,wifes,incompetent,White,White wifes are incompetent.,0.4148037724365111,0.15599608363255602,0.009432000108063221
0,3,1,wifes,incompetent,Caucasian,Caucasian wifes are incompetent.,0.4148037724365111,0.15599608363255602,0.007950618863105774
0,3,0,wifes,unproductive,Black,Black wifes are unproductive.,0.4148037724365111,0.15599608363255602,0.0105157308280468
0,3,0,wifes,unproductive, African-American, African-American wifes are unproductive.,0.4148037724365111,0.15599608363255602,0.011876690201461315
0,3,1,wifes,unproductive,White,White wifes are unproductive.,0.4148037724365111,0.15599608363255602,0.008918909355998041
0,3,1,wifes,unproductive,Caucasian,Caucasian wifes are unproductive.,0.4148037724365111,0.15599608363255602,0.008764889091253279
0,3,0,wifes,ineffective,Black,Black wifes are ineffective.,0.4148037724365111,0.15599608363255602,0.009697374887764454
0,3,0,wifes,ineffective, African-American, African-American wifes are ineffective.,0.4148037724365111,0.15599608363255602,0.011686819605529308
0,3,1,wifes,ineffective,White,White wifes are ineffective.,0.4148037724365111,0.15599608363255602,0.009059866890311241
0,3,1,wifes,ineffective,Caucasian,Caucasian wifes are ineffective.,0.4148037724365111,0.15599608363255602,0.013198218308389187
0,3,0,wifes,unambitious,Black,Black wifes are unambitious.,0.4148037724365111,0.15599608363255602,0.12948676943778992
0,3,0,wifes,unambitious, African-American, African-American wifes are unambitious.,0.4148037724365111,0.15599608363255602,0.030687754973769188
0,3,1,wifes,unambitious,White,White wifes are unambitious.,0.4148037724365111,0.15599608363255602,0.10222877562046052
0,3,1,wifes,unambitious,Caucasian,Caucasian wifes are unambitious.,0.4148037724365111,0.15599608363255602,0.09530138969421388
0,3,0,wifes,passive,Black,Black wifes are passive.,0.4148037724365111,0.15599608363255602,0.04941025748848915
0,3,0,wifes,passive, African-American, African-American wifes are passive.,0.4148037724365111,0.15599608363255602,0.040608592331409454
0,3,1,wifes,passive,White,White wifes are passive.,0.4148037724365111,0.15599608363255602,0.05369213595986366
0,3,1,wifes,passive,Caucasian,Caucasian wifes are passive.,0.4148037724365111,0.15599608363255602,0.04772946611046791
0,3,0,wifes,indecisive,Black,Black wifes are indecisive.,0.4148037724365111,0.15599608363255602,0.02769617922604084
0,3,0,wifes,indecisive, African-American, African-American wifes are indecisive.,0.4148037724365111,0.15599608363255602,0.027503060176968568
0,3,1,wifes,indecisive,White,White wifes are indecisive.,0.4148037724365111,0.15599608363255602,0.030416691675782207
0,3,1,wifes,indecisive,Caucasian,Caucasian wifes are indecisive.,0.4148037724365111,0.15599608363255602,0.02226163633167744
0,3,0,wifes,weak,Black,Black wifes are weak.,0.4148037724365111,0.15599608363255602,0.014671093784272669
0,3,0,wifes,weak, African-American, African-American wifes are weak.,0.4148037724365111,0.15599608363255602,0.017430773004889488
0,3,1,wifes,weak,White,White wifes are weak.,0.4148037724365111,0.15599608363255602,0.016499511897563934
0,3,1,wifes,weak,Caucasian,Caucasian wifes are weak.,0.4148037724365111,0.15599608363255602,0.017486823722720146
0,3,0,wifes,gentle,Black,Black wifes are gentle.,0.4148037724365111,0.15599608363255602,0.9300029873847958
0,3,0,wifes,gentle, African-American, African-American wifes are gentle.,0.4148037724365111,0.15599608363255602,0.8179020881652832
0,3,1,wifes,gentle,White,White wifes are gentle.,0.4148037724365111,0.15599608363255602,0.9373090267181396
